percent S=0.1 S=0.5 L=1
0.1400	6.984732	6.975888	4.187453
0.1410	7.068758	7.059905	4.251467
0.1420	7.088693	7.083883	4.263416
0.1430	7.180733	7.175874	4.343456
0.1440	7.256735	7.251918	4.395410
0.1450	7.296681	7.291895	4.415444
0.1460	7.360734	7.351925	4.455453
0.1470	7.436716	7.431935	4.507451
0.1480	7.468743	7.463957	4.523458
0.1490	7.544742	7.539913	4.575408
0.1500	7.620689	7.615927	4.627439
0.1510	7.664751	7.659930	4.651456
0.1520	7.712676	7.707929	4.679394
0.1530	7.760718	7.755903	4.703441
0.1540	7.784724	7.779891	4.711440
0.1550	7.820698	7.815930	4.731400
0.1560	7.900678	7.895942	4.787383
0.1570	7.924710	7.915908	4.799433
0.1580	7.948704	7.943939	4.811450
0.1590	8.012704	8.007922	4.850712
0.1600	8.056696	8.051434	4.851369
0.1610	8.056803	8.051912	4.871416
0.1620	8.136836	8.131478	4.910266
0.1630	8.158541	8.153164	4.919528
0.1640	8.190959	8.185616	4.934616
0.1650	8.266304	8.260917	4.987419
0.1660	8.284787	8.279391	4.995221
0.1670	8.347708	8.342314	5.033637
0.1680	8.419508	8.414135	5.081952
0.1690	8.490788	8.485326	5.129549
0.1700	8.520253	8.514874	5.142975
0.1710	8.592956	8.587598	5.192452
0.1720	8.615492	8.610143	5.202216
0.1730	8.633443	8.628102	5.209755
0.1740	8.693375	8.688065	5.245234
0.1750	8.731067	8.725649	5.263486
0.1760	8.772652	8.767164	5.284272
0.1770	8.818158	8.812658	5.307883
0.1780	8.845211	8.839813	5.319991
0.1790	8.890817	8.885361	5.343628
0.1800	8.919305	8.913889	5.356473
0.1810	9.002208	8.996762	5.420427
0.1820	9.076800	9.071325	5.472177
0.1830	9.129156	9.123722	5.501018
0.1840	9.163245	9.157786	5.517032
0.1850	9.227443	9.221973	5.556761
0.1860	9.306630	9.301139	5.614996
0.1870	9.358398	9.352894	5.643361
0.1880	9.386559	9.381050	5.655994
0.1890	9.404473	9.398912	5.663512
0.1900	9.490979	9.485405	5.733624
0.1910	9.533899	9.528201	5.755341
0.1920	9.578583	9.572927	5.778288
0.1930	9.607794	9.602122	5.791529
0.1940	9.613508	9.607836	5.793809
0.1950	9.667769	9.662118	5.824134
0.1960	9.742428	9.736720	5.875987
0.1970	9.783672	9.777994	5.896570
0.1980	9.852740	9.847042	5.941607
0.1990	9.888009	9.882314	5.958283
0.2000	9.952607	9.946863	5.998403
0.2010	9.992605	9.986856	6.018168
0.2020	10.052999	10.047347	6.054183
0.2030	10.114230	10.108566	6.090907
0.2040	10.181510	10.175862	6.133956
0.2050	10.270200	10.264478	6.208072
0.2060	10.298560	10.292827	6.220854
0.2070	10.357721	10.351969	6.255563
0.2080	10.403017	10.397266	6.279060
0.2090	10.473440	10.467740	6.325699
0.2100	10.503771	10.498031	6.339474
0.2110	10.518831	10.513094	6.345717
0.2120	10.562088	10.556354	6.367552
0.2130	10.606856	10.601111	6.390620
0.2140	10.615472	10.609719	6.394063
0.2150	10.633132	10.627329	6.401452
0.2160	10.677340	10.671515	6.424080
0.2170	10.692662	10.686803	6.430430
0.2180	10.722320	10.716430	6.443894
0.2190	10.791512	10.785633	6.489075
0.2200	10.882471	10.876577	6.567523
0.2210	10.958904	10.953028	6.621922
0.2220	11.028273	11.022396	6.667388
0.2230	11.109564	11.103729	6.728852
0.2240	11.141894	11.136027	6.743832
0.2250	11.199673	11.193766	6.777335
0.2260	11.258982	11.253079	6.812278
0.2270	11.334303	11.328373	6.865122
0.2280	11.341115	11.335143	6.867754
0.2290	11.394111	11.388172	6.897066
0.2300	11.468786	11.462929	6.949197
0.2310	11.518859	11.513009	6.976225
0.2320	11.552686	11.546827	6.991993
0.2330	11.611102	11.605304	7.026152
0.2340	11.693904	11.688123	7.089985
0.2350	11.712143	11.706362	7.097641
0.2360	11.754756	11.748993	7.119164
0.2370	11.825241	11.819540	7.165939
0.2380	11.907631	11.901944	7.229199
0.2390	11.965480	11.959868	7.285917
0.2400	12.010360	12.040267	7.302852
0.2410	12.088734	12.047938	7.303369
0.2420	12.100684	12.095888	7.351382
0.2430	12.144721	12.139935	7.371414
0.2440	12.164724	12.159952	7.379418
0.2450	12.184746	12.175915	7.387433
0.2460	12.220691	12.219909	7.407443
0.2470	12.264738	12.255891	7.427464
0.2480	12.348719	12.339934	7.495443
0.2490	12.396687	12.391870	7.519447
0.2500	12.460670	12.455940	7.563426
0.2510	12.544729	12.539939	7.627435
0.2520	12.628733	12.623915	7.695446
0.2530	12.648759	12.643947	7.699445
0.2540	12.696698	12.691893	7.727398
0.2550	12.772721	12.767905	7.783398
0.2560	12.808692	12.803892	7.799454
0.2570	12.868719	12.859925	7.831453
0.2580	12.936734	12.931924	7.879401
0.2590	13.004664	12.999869	7.923441
0.2600	13.060714	13.055927	7.955370
0.2610	13.100679	13.095896	7.975411
0.2620	13.152717	13.143942	8.003440
0.2630	13.220739	13.215913	8.051449
0.2640	13.276729	13.271908	8.079404
0.2650	13.296700	13.291899	8.087394
0.2660	13.376739	13.371938	8.147443
0.2670	13.448718	13.443934	8.195459
0.2680	13.480731	13.475941	8.211408
0.2690	13.492733	13.487961	8.215420
0.2700	13.544729	13.539919	8.243451
0.2710	13.580731	13.575941	8.259396
0.2720	13.628722	13.623918	8.287391
0.2730	13.640733	13.635916	8.291382
0.2740	13.680739	13.675920	8.311450
0.2750	13.728720	13.723916	8.335451
0.2760	13.760725	13.755895	8.351463
0.2770	13.804706	13.799884	8.375403
0.2780	13.876742	13.871942	8.423409
0.2790	13.896671	13.891898	8.431467
0.2800	13.956722	13.951936	8.467401
0.2810	13.990152	13.985177	8.478592
0.2820	14.038844	14.033838	8.504520
0.2830	14.074197	14.069188	8.521306
0.2840	14.137837	14.132824	8.560471
0.2850	14.165970	14.160943	8.573112
0.2860	14.235737	14.230661	8.618953
0.2870	14.273539	14.268493	8.637270
0.2880	14.319134	14.314124	8.660823
0.2890	14.348921	14.343997	8.674413
0.2900	14.386078	14.381150	8.692268
0.2910	14.437714	14.432791	8.720495
0.2920	14.516586	14.511634	8.778222
0.2930	14.567448	14.562536	8.805876
0.2940	14.611935	14.607020	8.828681
0.2950	14.675306	14.670395	8.867541
0.2960	14.712760	14.707846	8.885687
0.2970	14.750419	14.745488	8.903761
0.2980	14.823593	14.818662	8.953895
0.2990	14.837997	14.833080	8.959743
0.3000	14.871458	14.866550	8.975449
0.3010	14.964037	14.959128	9.057287
0.3020	14.975435	14.970531	9.061847
0.3030	15.029572	15.024766	9.092149
0.3040	15.075337	15.070509	9.115767
0.3050	15.104773	15.099946	9.129195
0.3060	15.186598	15.181776	9.191485
0.3070	15.210487	15.205709	9.201923
0.3080	15.269973	15.265201	9.237016
0.3090	15.306204	15.301418	9.254351
0.3100	15.385519	15.380742	9.312808
0.3110	15.447689	15.442894	9.350476
0.3120	15.504798	15.500003	9.383382
0.3130	15.557136	15.552346	9.412154
0.3140	15.617070	15.612355	9.447725
0.3150	15.666916	15.662211	9.474517
0.3160	15.723610	15.718846	9.507000
0.3170	15.802483	15.797743	9.564833
0.3180	15.846935	15.842198	9.587655
0.3190	15.910933	15.906195	9.627204
0.3200	15.925348	15.920689	9.633172
0.3210	15.981972	15.977316	9.665606
0.3220	16.033099	16.028431	9.693434
0.3230	16.068084	16.063446	9.710039
0.3240	16.101477	16.096957	9.725750
0.3250	16.181047	16.176508	9.784564
0.3260	16.226388	16.221827	9.807988
0.3270	16.287317	16.282740	9.844432
0.3280	16.344330	16.339756	9.877224
0.3290	16.364678	16.360026	9.885893
0.3300	16.384050	16.379412	9.894128
0.3310	16.456047	16.451415	9.942724
0.3320	16.532710	16.528047	9.997302
0.3330	16.592977	16.588356	10.033200
0.3340	16.617192	16.612598	10.043854
0.3350	16.663381	16.658773	10.067822
0.3360	16.702546	16.698008	10.087079
0.3370	16.778456	16.773940	10.140739
0.3380	16.832114	16.827626	10.170663
0.3390	16.843090	16.838603	10.175068
0.3400	16.883428	16.878929	10.195049
0.3410	16.953457	16.948965	10.241234
0.3420	16.961489	16.956990	10.244426
0.3430	16.986933	16.982438	10.255658
0.3440	17.059850	17.055397	10.305369
0.3450	17.097947	17.093475	10.323903
0.3460	17.152696	17.148241	10.354718
0.3470	17.185740	17.181285	10.370181
0.3480	17.247581	17.243113	10.407529
0.3490	17.303424	17.298996	10.439352
0.3500	17.332336	17.327914	10.452482
0.3510	17.414640	17.410248	10.515496
0.3520	17.468784	17.464411	10.545781
0.3530	17.497639	17.493278	10.558852
0.3540	17.564990	17.560638	10.602005
0.3550	17.614799	17.610478	10.628813
0.3560	17.691027	17.686708	10.682911
0.3570	17.737403	17.733091	10.707028
0.3580	17.799420	17.795080	10.744588
0.3590	17.858150	17.853806	10.779005
0.3600	17.902413	17.898055	10.801612
0.3610	17.968720	17.963918	10.855435
0.3620	18.012683	18.007880	10.875390
0.3630	18.092710	18.087905	10.935449
0.3640	18.128746	18.123909	10.955430
0.3650	18.148746	18.143962	10.963472
0.3660	18.168722	18.163904	10.971385
0.3670	18.204653	18.199892	10.987405
0.3680	18.260732	18.255926	11.019443
0.3690	18.288736	18.283935	11.031461
0.3700	18.336687	18.335944	11.059448
0.3710	18.392729	18.387928	11.087401
0.3720	18.448728	18.443904	11.119307
0.3730	18.484739	18.479901	11.139450
0.3740	18.528710	18.523909	11.159450
0.3750	18.592732	18.587938	11.203444
0.3760	18.656687	18.651864	11.239405
0.3770	18.660728	18.659923	11.243418
0.3780	18.720702	18.715930	11.279414
0.3790	18.788716	18.783934	11.319450
0.3800	18.872658	18.867873	11.387403
0.3810	18.912711	18.911918	11.407461
0.3820	18.992737	18.987942	11.463423
0.3830	19.044736	19.039956	11.491441
0.3840	19.100738	19.099879	11.527386
0.3850	19.148723	19.143952	11.551460
0.3860	19.196740	19.191924	11.575397
0.3870	19.252686	19.247866	11.607395
0.3880	19.300734	19.295934	11.631438
0.3890	19.332736	19.327925	11.647411
0.3900	19.348720	19.343941	11.655449
0.3910	19.420690	19.415936	11.703411
